Timestamp,Power (kW),Temp (C°)
1/25/2010 5:00,154.7,11.7
1/25/2010 5:15,154.1,10.6
1/25/2010 5:30,153,10.6
1/25/2010 5:45,150.7,10.6
1/25/2010 6:00,156.4,10.6
1/25/2010 6:15,164.9,10.6
1/25/2010 6:30,166.9,10.6
1/25/2010 6:45,176.7,10.6
1/25/2010 7:00,176.6,10.6
1/25/2010 7:15,182.2,10.6
1/25/2010 7:30,180,10.6
1/25/2010 7:45,170.3,10.6
1/25/2010 8:00,168.5,10.6
1/25/2010 8:15,253.8,10.6
1/25/2010 8:30,260.9,10.6
1/25/2010 8:45,255.5,10.6
1/25/2010 9:00,252.9,10.6
1/25/2010 9:15,252.7,11.1
1/25/2010 9:30,245.1,11.1
1/25/2010 9:45,251.4,11.1
1/25/2010 10:00,247.2,11.1
1/25/2010 10:15,248.2,12.2
1/25/2010 10:30,253.5,12.2
1/25/2010 10:45,247.5,12.2
1/25/2010 11:00,253.5,12.2
1/25/2010 11:15,255.9,11.7
1/25/2010 11:30,259.4,11.7
1/25/2010 11:45,255.8,11.7
1/25/2010 12:00,256.4,11.7
1/25/2010 12:15,258,12.8
1/25/2010 12:30,255.1,12.8
1/25/2010 12:45,253.1,12.8
1/25/2010 13:00,249.4,12.8
1/25/2010 13:15,247.4,13.3
1/25/2010 13:30,258,13.3
1/25/2010 13:45,256.7,13.3
1/25/2010 14:00,252.9,13.3
1/25/2010 14:15,260.6,13.3
1/25/2010 14:30,259.3,13.3
1/25/2010 14:45,260.4,13.3
1/25/2010 15:00,253.3,13.3
1/25/2010 15:15,250.4,13.9
1/25/2010 15:30,253.4,13.9
1/25/2010 15:45,250.9,13.9
1/25/2010 16:00,247.8,13.9
1/25/2010 16:15,248.9,13.3
1/25/2010 16:30,254.5,13.3
1/25/2010 16:45,250.6,13.3
1/25/2010 17:00,252.2,13.3
1/25/2010 17:15,252.4,13.9
1/25/2010 17:30,296.4,13.9
1/25/2010 17:45,296.8,13.9
1/25/2010 18:00,289.6,13.9
1/25/2010 18:15,288.7,14.4
1/25/2010 18:30,291.2,14.4
1/25/2010 18:45,285.6,14.4
1/25/2010 19:00,282.9,14.4
1/25/2010 19:15,292.2,13.9
1/25/2010 19:30,290.2,13.9
1/25/2010 19:45,292.8,13.9
1/25/2010 20:00,287.9,13.9
1/25/2010 20:15,285.1,13.3
1/25/2010 20:30,289.3,13.3
1/25/2010 20:45,283.3,13.3
1/25/2010 21:00,283.2,13.3
1/25/2010 21:15,280.7,13.3
1/25/2010 21:30,278.7,13.3
1/25/2010 21:45,278.8,13.3
1/25/2010 22:00,284,13.3
1/25/2010 22:15,282.6,12.8
1/25/2010 22:30,277.4,12.8
1/25/2010 22:45,280.5,12.8
1/25/2010 23:00,276.1,12.8
1/25/2010 23:15,186,11.1
1/25/2010 23:30,191.9,11.1
1/25/2010 23:45,159.9,11.1
1/26/2010 0:00,151.4,11.1
1/26/2010 0:15,151.1,10.6
1/26/2010 0:30,147.2,10.6
1/26/2010 0:45,145.4,10.6
1/26/2010 1:00,159.1,10.6
1/26/2010 1:15,159.5,11.7
1/26/2010 1:30,149,11.7
1/26/2010 1:45,153.4,11.7
1/26/2010 2:00,153.5,11.7
1/26/2010 2:15,157.7,12.2
1/26/2010 2:30,156.4,12.2
1/26/2010 2:45,155.2,12.2
1/26/2010 3:00,157,12.2
1/26/2010 3:15,148.9,12.8
1/26/2010 3:30,146.9,12.8
1/26/2010 3:45,156.1,12.8
1/26/2010 4:00,153.1,12.8
1/26/2010 4:15,151.9,12.8
1/26/2010 4:30,152.8,12.8
1/26/2010 4:45,154.6,12.8
1/26/2010 5:00,159.7,12.8
1/26/2010 5:15,156.1,12.2
1/26/2010 5:30,161.8,12.2
1/26/2010 5:45,168,12.2
1/26/2010 6:00,166.4,12.2
1/26/2010 6:15,168.1,11.1
1/26/2010 6:30,176.8,11.1
1/26/2010 6:45,174.7,11.1
1/26/2010 7:00,169.6,11.1
1/26/2010 7:15,175.9,12.2
1/26/2010 7:30,184.9,12.2
1/26/2010 7:45,176.4,12.2
1/26/2010 8:00,179.5,12.2
1/26/2010 8:15,261.4,12.2
1/26/2010 8:30,253.4,12.2
1/26/2010 8:45,251.7,12.2
1/26/2010 9:00,260.2,12.2
1/26/2010 9:15,262.1,12.2
1/26/2010 9:30,253.9,12.2
1/26/2010 9:45,251.1,12.2
1/26/2010 10:00,256.9,12.2
1/26/2010 10:15,258.5,12.2
1/26/2010 10:30,250.8,12.2
1/26/2010 10:45,250.8,12.2
1/26/2010 11:00,250.8,12.2
1/26/2010 11:15,258.9,12.2
1/26/2010 11:30,258,12.2
1/26/2010 11:45,261.2,12.2
1/26/2010 12:00,258.8,12.2
1/26/2010 12:15,258.4,12.2
1/26/2010 12:30,257.6,12.2
1/26/2010 12:45,256.2,12.2
1/26/2010 13:00,255.5,12.2
1/26/2010 13:15,254,12.2
1/26/2010 13:30,253,12.2
1/26/2010 13:45,256,12.2
1/26/2010 14:00,252,12.2
1/26/2010 14:15,256.6,12.2
1/26/2010 14:30,264.4,12.2
1/26/2010 14:45,259.8,12.2
1/26/2010 15:00,263.3,12.2
1/26/2010 15:15,264.2,11.1
1/26/2010 15:30,257.7,11.1
1/26/2010 15:45,261.2,11.1
1/26/2010 16:00,261.1,11.1
1/26/2010 16:15,260.6,11.1
1/26/2010 16:30,260.5,11.1
1/26/2010 16:45,248.2,11.1
1/26/2010 17:00,244.7,11.1
1/26/2010 17:15,248.2,11.7
1/26/2010 17:30,287.5,11.7
1/26/2010 17:45,297.1,11.7
1/26/2010 18:00,297.4,11.7
1/26/2010 18:15,292.7,10.6
1/26/2010 18:30,287.3,10.6
1/26/2010 18:45,289.1,10.6
1/26/2010 19:00,280.5,10.6
1/26/2010 19:15,294.6,11.1
1/26/2010 19:30,294.1,11.1
1/26/2010 19:45,287.9,11.1
1/26/2010 20:00,287.7,11.1
1/26/2010 20:15,288.4,11.1
1/26/2010 20:30,288.6,11.1
1/26/2010 20:45,289.3,11.1
1/26/2010 21:00,286.5,11.1
1/26/2010 21:15,293,10
1/26/2010 21:30,292.1,10
1/26/2010 21:45,293.5,10
1/26/2010 22:00,276.4,10
1/26/2010 22:15,273.1,8.9
1/26/2010 22:30,277.5,8.9
1/26/2010 22:45,278.3,8.9
1/26/2010 23:00,275.3,8.9
1/26/2010 23:15,185.8,10
1/26/2010 23:30,186.7,10
1/26/2010 23:45,155.2,10
1/27/2010 0:00,151.6,10
1/27/2010 0:15,150.4,8.3
1/27/2010 0:30,147.7,8.3
1/27/2010 0:45,154.3,8.3
1/27/2010 1:00,156.8,8.3
1/27/2010 1:15,157.9,8.3
1/27/2010 1:30,150.5,8.3
1/27/2010 1:45,152.3,8.3
1/27/2010 2:00,154.6,8.3
1/27/2010 2:15,151.9,9.4
1/27/2010 2:30,159.7,9.4
1/27/2010 2:45,151.8,9.4
1/27/2010 3:00,151.1,9.4
1/27/2010 3:15,142.5,8.3
1/27/2010 3:30,148.1,8.3
1/27/2010 3:45,149.2,8.3
1/27/2010 4:00,154.9,8.3
1/27/2010 4:15,159.9,8.9
1/27/2010 4:30,151.9,8.9
1/27/2010 4:45,152.4,8.9
1/27/2010 5:00,157.7,8.9
1/27/2010 5:15,162.9,8.9
1/27/2010 5:30,156.5,8.9
1/27/2010 5:45,163,8.9
1/27/2010 6:00,160.3,8.9
1/27/2010 6:15,158.7,8.3
1/27/2010 6:30,167.9,8.3
1/27/2010 6:45,166.8,8.3
1/27/2010 7:00,162.4,8.3
1/27/2010 7:15,161.3,7.8
1/27/2010 7:30,160.8,7.8
1/27/2010 7:45,160,7.8
1/27/2010 8:00,178.6,7.8
1/27/2010 8:15,256.9,8.3
1/27/2010 8:30,257.3,8.3
1/27/2010 8:45,254.5,8.3
1/27/2010 9:00,244.3,8.3
1/27/2010 9:15,254.8,8.9
1/27/2010 9:30,253,8.9
1/27/2010 9:45,255.9,8.9
1/27/2010 10:00,255.1,8.9
1/27/2010 10:15,254.1,9.4
1/27/2010 10:30,260.1,9.4
1/27/2010 10:45,250.7,9.4
1/27/2010 11:00,254.3,9.4
1/27/2010 11:15,257.2,10
1/27/2010 11:30,250.7,10
1/27/2010 11:45,254,10
1/27/2010 12:00,256.7,10
1/27/2010 12:15,257.4,10
1/27/2010 12:30,256.3,10
1/27/2010 12:45,253.1,10
1/27/2010 13:00,250.6,10
1/27/2010 13:15,260.5,11.1
1/27/2010 13:30,257.9,11.1
1/27/2010 13:45,254.4,11.1
1/27/2010 14:00,257.9,11.1
1/27/2010 14:15,254.6,12.2
1/27/2010 14:30,255.4,12.2
1/27/2010 14:45,280.8,12.2
1/27/2010 15:00,292.2,12.2
1/27/2010 15:15,299.2,12.8
1/27/2010 15:30,296.4,12.8
1/27/2010 15:45,270.1,12.8
1/27/2010 16:00,293.4,12.8
1/27/2010 16:15,298.7,13.3
1/27/2010 16:30,305.7,13.3
1/27/2010 16:45,279.8,13.3
1/27/2010 17:00,242.7,13.3
1/27/2010 17:15,255.3,12.8
1/27/2010 17:30,293.6,12.8
1/27/2010 17:45,303.6,12.8
1/27/2010 18:00,300.6,12.8
1/27/2010 18:15,299.7,10.6
1/27/2010 18:30,300.9,10.6
1/27/2010 18:45,294.3,10.6
1/27/2010 19:00,295.3,10.6
1/27/2010 19:15,300.6,10.6
1/27/2010 19:30,296.5,10.6
1/27/2010 19:45,298.9,10.6
1/27/2010 20:00,293.8,10.6
1/27/2010 20:15,297.7,9.4
1/27/2010 20:30,292.9,9.4
1/27/2010 20:45,298,9.4
1/27/2010 21:00,290.3,9.4
1/27/2010 21:15,293.8,8.9
1/27/2010 21:30,298.5,8.9
1/27/2010 21:45,296.6,8.9
1/27/2010 22:00,293.9,8.9
1/27/2010 22:15,280.5,10
1/27/2010 22:30,277.8,10
1/27/2010 22:45,278,10
1/27/2010 23:00,278.8,10
1/27/2010 23:15,194.2,10.6
1/27/2010 23:30,194.7,10.6
1/27/2010 23:45,155.1,10.6
1/28/2010 0:00,150.8,10.6
1/28/2010 0:15,150.1,10.6
1/28/2010 0:30,147.2,10.6
1/28/2010 0:45,154.1,10.6
1/28/2010 1:00,152.1,10.6
1/28/2010 1:15,158.2,10
1/28/2010 1:30,145.7,10
1/28/2010 1:45,154.6,10
1/28/2010 2:00,158.1,10
1/28/2010 2:15,151.7,10
1/28/2010 2:30,156,10
1/28/2010 2:45,150.5,10
1/28/2010 3:00,153.2,10
1/28/2010 3:15,155.5,9.4
1/28/2010 3:30,151.3,9.4
1/28/2010 3:45,154,9.4
1/28/2010 4:00,152.2,9.4
1/28/2010 4:15,152.3,8.9
1/28/2010 4:30,151.6,8.9
1/28/2010 4:45,153.2,8.9
1/28/2010 5:00,154,8.9
1/28/2010 5:15,157,8.3
1/28/2010 5:30,159.4,8.3
1/28/2010 5:45,155.4,8.3
1/28/2010 6:00,154.8,8.3
1/28/2010 6:15,183.2,7.2
1/28/2010 6:30,185.5,7.2
1/28/2010 6:45,180.6,7.2
1/28/2010 7:00,176.2,7.2
1/28/2010 7:15,186.3,7.2
1/28/2010 7:30,177.2,7.2
1/28/2010 7:45,174,7.2
1/28/2010 8:00,166.8,7.2
1/28/2010 8:15,286.7,7.2
1/28/2010 8:30,307.7,7.2
1/28/2010 8:45,309.9,7.2
1/28/2010 9:00,304.5,7.2
1/28/2010 9:15,263.9,9.4
1/28/2010 9:30,248.1,9.4
1/28/2010 9:45,254.9,9.4
1/28/2010 10:00,253.9,9.4
1/28/2010 10:15,255.7,10.6
1/28/2010 10:30,252.5,10.6
1/28/2010 10:45,253.7,10.6
1/28/2010 11:00,254.4,10.6
1/28/2010 11:15,253.2,11.7
1/28/2010 11:30,252.7,11.7
1/28/2010 11:45,254.3,11.7
1/28/2010 12:00,253.7,11.7
1/28/2010 12:15,250,12.8
1/28/2010 12:30,250.6,12.8
1/28/2010 12:45,243.4,12.8
1/28/2010 13:00,251.1,12.8
1/28/2010 13:15,248.5,13.9
1/28/2010 13:30,247.4,13.9
1/28/2010 13:45,246.5,13.9
1/28/2010 14:00,247.7,13.9
1/28/2010 14:15,248.1,13.3
1/28/2010 14:30,244.6,13.3
1/28/2010 14:45,248.2,13.3
1/28/2010 15:00,248.2,13.3
1/28/2010 15:15,246.7,13.9
1/28/2010 15:30,240.9,13.9
1/28/2010 15:45,240.2,13.9
1/28/2010 16:00,243.4,13.9
1/28/2010 16:15,241.4,13.3
1/28/2010 16:30,240.5,13.3
1/28/2010 16:45,240.8,13.3
1/28/2010 17:00,243.4,13.3
1/28/2010 17:15,254.3,12.8
1/28/2010 17:30,291.4,12.8
1/28/2010 17:45,295.6,12.8
1/28/2010 18:00,301.2,12.8
1/28/2010 18:15,296.3,11.7
1/28/2010 18:30,295,11.7
1/28/2010 18:45,293.6,11.7
1/28/2010 19:00,294.1,11.7
1/28/2010 19:15,298.8,11.7
1/28/2010 19:30,297.3,11.7
1/28/2010 19:45,293.8,11.7
1/28/2010 20:00,290.7,11.7
1/28/2010 20:15,288.8,10.6
1/28/2010 20:30,283.7,10.6
1/28/2010 20:45,282.6,10.6
1/28/2010 21:00,281.8,10.6
1/28/2010 21:15,284.5,10
1/28/2010 21:30,286.7,10
1/28/2010 21:45,284.5,10
1/28/2010 22:00,283.5,10
1/28/2010 22:15,278,9.4
1/28/2010 22:30,273.6,9.4
1/28/2010 22:45,273.3,9.4
1/28/2010 23:00,277.9,9.4
1/28/2010 23:15,190,8.3
1/28/2010 23:30,195.8,8.3
1/28/2010 23:45,159.8,8.3
1/29/2010 0:00,156,8.3
1/29/2010 0:15,152.6,8.9
1/29/2010 0:30,141.2,8.9
1/29/2010 0:45,155.5,8.9
1/29/2010 1:00,159.4,8.9
1/29/2010 1:15,159.4,7.8
1/29/2010 1:30,144.8,7.8
1/29/2010 1:45,150.4,7.8
1/29/2010 2:00,158,7.8
1/29/2010 2:15,151.8,7.8
1/29/2010 2:30,154,7.8
1/29/2010 2:45,152.6,7.8
1/29/2010 3:00,149.6,7.8
1/29/2010 3:15,145.2,7.8
1/29/2010 3:30,145,7.8
1/29/2010 3:45,152.8,7.8
1/29/2010 4:00,155,7.8
1/29/2010 4:15,157.5,7.2
1/29/2010 4:30,151.6,7.2
1/29/2010 4:45,153.1,7.2
1/29/2010 5:00,152.3,7.2
1/29/2010 5:15,149.7,7.2
1/29/2010 5:30,155.2,7.2
1/29/2010 5:45,156.2,7.2
1/29/2010 6:00,154,7.2
1/29/2010 6:15,157,7.8
1/29/2010 6:30,175.3,7.8
1/29/2010 6:45,185.1,7.8
1/29/2010 7:00,175.7,7.8
1/29/2010 7:15,177.5,8.3
1/29/2010 7:30,166.9,8.3
1/29/2010 7:45,164.9,8.3
1/29/2010 8:00,165.6,8.3
1/29/2010 8:15,250.3,8.9
1/29/2010 8:30,245.7,8.9
1/29/2010 8:45,245.4,8.9
1/29/2010 9:00,247.9,8.9
1/29/2010 9:15,251.5,9.4
1/29/2010 9:30,249.9,9.4
1/29/2010 9:45,253.9,9.4
1/29/2010 10:00,251.2,9.4
1/29/2010 10:15,249.2,10.6
1/29/2010 10:30,246.4,10.6
1/29/2010 10:45,246.4,10.6
1/29/2010 11:00,246,10.6
1/29/2010 11:15,245.8,13.3
1/29/2010 11:30,249,13.3
1/29/2010 11:45,246.3,13.3
1/29/2010 12:00,249.3,13.3
1/29/2010 12:15,254.8,15
1/29/2010 12:30,253.8,15
1/29/2010 12:45,254.7,15
1/29/2010 13:00,249.5,15
1/29/2010 13:15,249.3,16.1
1/29/2010 13:30,249.5,16.1
1/29/2010 13:45,251.6,16.1
1/29/2010 14:00,252.6,16.1
1/29/2010 14:15,251.4,14.4
1/29/2010 14:30,257.2,14.4
1/29/2010 14:45,249.8,14.4
1/29/2010 15:00,255,14.4
1/29/2010 15:15,254.4,16.1
1/29/2010 15:30,251.8,16.1
1/29/2010 15:45,253.4,16.1
1/29/2010 16:00,251.9,16.1
1/29/2010 16:15,249.2,15
1/29/2010 16:30,253.2,15
1/29/2010 16:45,250.1,15
1/29/2010 17:00,252,15
1/29/2010 17:15,251,14.4
1/29/2010 17:30,284.3,14.4
1/29/2010 17:45,299,14.4
1/29/2010 18:00,298.1,14.4
1/29/2010 18:15,298,11.1
1/29/2010 18:30,297.5,11.1
1/29/2010 18:45,301.7,11.1
1/29/2010 19:00,297,11.1
1/29/2010 19:15,302,11.1
1/29/2010 19:30,295.7,11.1
1/29/2010 19:45,295.1,11.1
1/29/2010 20:00,291.5,11.1
1/29/2010 20:15,294.2,11.7
1/29/2010 20:30,296,11.7
1/29/2010 20:45,291.9,11.7
1/29/2010 21:00,290.3,11.7
1/29/2010 21:15,286.7,11.1
1/29/2010 21:30,286.6,11.1
1/29/2010 21:45,290.9,11.1
1/29/2010 22:00,278.5,11.1
1/29/2010 22:15,281.8,11.1
1/29/2010 22:30,275.2,11.1
1/29/2010 22:45,278.2,11.1
1/29/2010 23:00,281.1,11.1
1/29/2010 23:15,192,10
1/29/2010 23:30,194,10
1/29/2010 23:45,155.8,10
1/30/2010 0:00,156.5,10
1/30/2010 0:15,152.6,10
1/30/2010 0:30,150.7,10
1/30/2010 0:45,152.5,10
1/30/2010 1:00,155.4,10
1/30/2010 1:15,152.6,10
1/30/2010 1:30,144,10
1/30/2010 1:45,145,10
1/30/2010 2:00,145.8,10
1/30/2010 2:15,142.1,9.4
1/30/2010 2:30,145.2,9.4
1/30/2010 2:45,148.4,9.4
1/30/2010 3:00,146.5,9.4
1/30/2010 3:15,141.6,8.3
1/30/2010 3:30,141.3,8.3
1/30/2010 3:45,143.2,8.3
1/30/2010 4:00,148,8.3
1/30/2010 4:15,145.1,7.8
1/30/2010 4:30,146.3,7.8
1/30/2010 4:45,146.6,7.8
1/30/2010 5:00,147.7,7.8
1/30/2010 5:15,146.8,6.7
1/30/2010 5:30,147.4,6.7
1/30/2010 5:45,149.8,6.7
1/30/2010 6:00,152,6.7
1/30/2010 6:15,156.4,6.1
1/30/2010 6:30,161,6.1
1/30/2010 6:45,175.2,6.1
1/30/2010 7:00,171,6.1
1/30/2010 7:15,167.9,6.1
1/30/2010 7:30,157.6,6.1
1/30/2010 7:45,144.9,6.1
1/30/2010 8:00,153.5,6.1
1/30/2010 8:15,239.9,6.7
1/30/2010 8:30,232.8,6.7
1/30/2010 8:45,236.2,6.7
1/30/2010 9:00,230.9,6.7
1/30/2010 9:15,239.4,8.9
1/30/2010 9:30,234.6,8.9
1/30/2010 9:45,238.3,8.9
1/30/2010 10:00,240.7,8.9
1/30/2010 10:15,237.5,10.6
1/30/2010 10:30,246.7,10.6
1/30/2010 10:45,243,10.6
1/30/2010 11:00,252.3,10.6
1/30/2010 11:15,250.2,13.3
1/30/2010 11:30,241.3,13.3
1/30/2010 11:45,238.6,13.3
1/30/2010 12:00,247,13.3
1/30/2010 12:15,243.4,14.4
1/30/2010 12:30,255.3,14.4
1/30/2010 12:45,248.2,14.4
1/30/2010 13:00,248.8,14.4
1/30/2010 13:15,253.7,14.4
1/30/2010 13:30,254.1,14.4
1/30/2010 13:45,252.6,14.4
1/30/2010 14:00,254,14.4
1/30/2010 14:15,248,14.4
1/30/2010 14:30,253.9,14.4
1/30/2010 14:45,251.5,14.4
1/30/2010 15:00,252.2,14.4
1/30/2010 15:15,244.7,15
1/30/2010 15:30,246.2,15
1/30/2010 15:45,250.5,15
1/30/2010 16:00,252.1,15
1/30/2010 16:15,251.4,15
1/30/2010 16:30,252.8,15
1/30/2010 16:45,249.1,15
1/30/2010 17:00,254.7,15
1/30/2010 17:15,251,12.8
1/30/2010 17:30,285,12.8
1/30/2010 17:45,305.9,12.8
1/30/2010 18:00,303.4,12.8
1/30/2010 18:15,299.5,11.7
1/30/2010 18:30,299,11.7
1/30/2010 18:45,296.4,11.7
1/30/2010 19:00,298.4,11.7
1/30/2010 19:15,300.6,11.1
1/30/2010 19:30,295.3,11.1
1/30/2010 19:45,298.2,11.1
1/30/2010 20:00,293.8,11.1
1/30/2010 20:15,293.1,10.6
1/30/2010 20:30,290,10.6
1/30/2010 20:45,293.2,10.6
1/30/2010 21:00,292.1,10.6
1/30/2010 21:15,295.5,9.4
1/30/2010 21:30,289.6,9.4
1/30/2010 21:45,289.6,9.4
1/30/2010 22:00,294.9,9.4
1/30/2010 22:15,294.3,8.9
1/30/2010 22:30,285.8,8.9
1/30/2010 22:45,278.6,8.9
1/30/2010 23:00,278.2,8.9
1/30/2010 23:15,194.2,8.3
1/30/2010 23:30,194.1,8.3
1/30/2010 23:45,155.3,8.3
1/31/2010 0:00,150.9,8.3
1/31/2010 0:15,149.9,8.9
1/31/2010 0:30,147.2,8.9
1/31/2010 0:45,152.5,8.9
1/31/2010 1:00,153.8,8.9
1/31/2010 1:15,147.9,8.9
1/31/2010 1:30,140.3,8.9
1/31/2010 1:45,138.9,8.9
1/31/2010 2:00,139.9,8.9
1/31/2010 2:15,142.4,9.4
1/31/2010 2:30,141.9,9.4
1/31/2010 2:45,140.7,9.4
1/31/2010 3:00,147.5,9.4
1/31/2010 3:15,143,10
1/31/2010 3:30,146,10
1/31/2010 3:45,145.2,10
1/31/2010 4:00,145.2,10
1/31/2010 4:15,151.5,10
1/31/2010 4:30,145.9,10
1/31/2010 4:45,148.5,10
1/31/2010 5:00,147.7,10
1/31/2010 5:15,153.2,10
1/31/2010 5:30,148.8,10
1/31/2010 5:45,149.2,10
1/31/2010 6:00,152.4,10
1/31/2010 6:15,150.8,9.4
1/31/2010 6:30,160.3,9.4
1/31/2010 6:45,158.9,9.4
1/31/2010 7:00,171.6,9.4
1/31/2010 7:15,165.5,8.9
1/31/2010 7:30,160.6,8.9
1/31/2010 7:45,151.1,8.9
1/31/2010 8:00,158.3,8.9
1/31/2010 8:15,241,8.9
1/31/2010 8:30,239.9,8.9
1/31/2010 8:45,237.4,8.9
1/31/2010 9:00,234.3,8.9
1/31/2010 9:15,241.5,10
1/31/2010 9:30,238,10
1/31/2010 9:45,238.5,10
1/31/2010 10:00,245.3,10
1/31/2010 10:15,237.1,10.6
1/31/2010 10:30,239.2,10.6
1/31/2010 10:45,238.9,10.6
1/31/2010 11:00,239.7,10.6
1/31/2010 11:15,247.4,11.7
1/31/2010 11:30,244.1,11.7
1/31/2010 11:45,241.8,11.7
1/31/2010 12:00,245.3,11.7
1/31/2010 12:15,240.6,12.8
1/31/2010 12:30,246.5,12.8
1/31/2010 12:45,249.4,12.8
1/31/2010 13:00,248.8,12.8
1/31/2010 13:15,246.7,13.3
1/31/2010 13:30,251.2,13.3
1/31/2010 13:45,250.1,13.3
1/31/2010 14:00,249.9,13.3
1/31/2010 14:15,250.6,14.4
1/31/2010 14:30,253,14.4
1/31/2010 14:45,253.8,14.4
1/31/2010 15:00,251.5,14.4
1/31/2010 15:15,253.8,14.4
1/31/2010 15:30,255.8,14.4
1/31/2010 15:45,257.5,14.4
1/31/2010 16:00,254,14.4
1/31/2010 16:15,253.4,14.4
1/31/2010 16:30,256.7,14.4
1/31/2010 16:45,252.4,14.4
1/31/2010 17:00,252.4,14.4
1/31/2010 17:15,252.2,13.3
1/31/2010 17:30,282.8,13.3
1/31/2010 17:45,303,13.3
1/31/2010 18:00,304.9,13.3
1/31/2010 18:15,302.8,11.1
1/31/2010 18:30,295.7,11.1
1/31/2010 18:45,294.5,11.1
1/31/2010 19:00,291.8,11.1
1/31/2010 19:15,299.6,11.7
1/31/2010 19:30,293.8,11.7
1/31/2010 19:45,300.9,11.7
1/31/2010 20:00,294.4,11.7
1/31/2010 20:15,292.3,11.7
1/31/2010 20:30,293.9,11.7
1/31/2010 20:45,294.9,11.7
1/31/2010 21:00,284.4,11.7
1/31/2010 21:15,279.9,11.7
1/31/2010 21:30,279.5,11.7
1/31/2010 21:45,274.5,11.7
1/31/2010 22:00,277.3,11.7
1/31/2010 22:15,194.4,10.6
1/31/2010 22:30,194,10.6
1/31/2010 22:45,154,10.6
1/31/2010 23:00,152,10.6
1/31/2010 23:15,150.9,10
1/31/2010 23:30,156.3,10
1/31/2010 23:45,155.3,10
02-01-10 0:00,151.2,10
02-01-10 0:15,155,9.4
02-01-10 0:30,147.6,9.4
02-01-10 0:45,160.7,9.4
02-01-10 1:00,162.5,9.4
02-01-10 1:15,159.4,8.9
02-01-10 1:30,152.3,8.9
02-01-10 1:45,154.4,8.9
02-01-10 2:00,153.4,8.9
02-01-10 2:15,156.1,8.3
02-01-10 2:30,158.6,8.3
02-01-10 2:45,155.4,8.3
02-01-10 3:00,152,8.3
02-01-10 3:15,150.4,8.9
02-01-10 3:30,149.3,8.9
02-01-10 3:45,156.8,8.9
02-01-10 4:00,154.9,8.9
02-01-10 4:15,153.5,8.3
02-01-10 4:30,150.1,8.3
02-01-10 4:45,153.4,8.3
02-01-10 5:00,150,8.3
02-01-10 5:15,153.1,7.2
02-01-10 5:30,156.6,7.2
02-01-10 5:45,160.1,7.2
02-01-10 6:00,163.7,7.2
02-01-10 6:15,161.8,7.2
02-01-10 6:30,167.1,7.2
02-01-10 6:45,163.6,7.2
02-01-10 7:00,180,7.2
02-01-10 7:15,172.4,7.8
02-01-10 7:30,164.9,7.8
02-01-10 7:45,161.6,7.8
02-01-10 8:00,169.5,7.8
02-01-10 8:15,257.6,7.2
02-01-10 8:30,249.1,7.2
02-01-10 8:45,248.8,7.2
02-01-10 9:00,248.4,7.2
02-01-10 9:15,247,10
02-01-10 9:30,256.8,10
02-01-10 9:45,255.5,10
02-01-10 10:00,252.6,10
02-01-10 10:15,252.7,11.7
02-01-10 10:30,246.1,11.7
02-01-10 10:45,245.6,11.7
02-01-10 11:00,249,11.7
02-01-10 11:15,245.9,13.9
02-01-10 11:30,250.3,13.9
02-01-10 11:45,245.1,13.9
02-01-10 12:00,250.7,13.9
02-01-10 12:15,252.4,13.9
02-01-10 12:30,254.4,13.9
02-01-10 12:45,256,13.9
02-01-10 13:00,249.6,13.9
02-01-10 13:15,245.4,15
02-01-10 13:30,256.4,15
02-01-10 13:45,250.2,15
02-01-10 14:00,251.3,15
02-01-10 14:15,256.1,15.6
02-01-10 14:30,252.4,15.6
02-01-10 14:45,250.9,15.6
02-01-10 15:00,249.6,15.6
02-01-10 15:15,244.4,15.6
02-01-10 15:30,254.1,15.6
02-01-10 15:45,251.5,15.6
02-01-10 16:00,251.9,15.6
02-01-10 16:15,253.6,14.4
02-01-10 16:30,253.6,14.4
02-01-10 16:45,242.6,14.4
02-01-10 17:00,243.9,14.4
02-01-10 17:15,247.4,13.3
02-01-10 17:30,277.1,13.3
02-01-10 17:45,301.1,13.3
02-01-10 18:00,300.2,13.3
02-01-10 18:15,300.9,12.8
02-01-10 18:30,297.7,12.8
02-01-10 18:45,296.7,12.8
02-01-10 19:00,292,12.8
02-01-10 19:15,296.9,12.2
02-01-10 19:30,297.3,12.2
02-01-10 19:45,297.3,12.2
02-01-10 20:00,298.5,12.2
02-01-10 20:15,300.3,11.7
02-01-10 20:30,297.8,11.7
02-01-10 20:45,291.1,11.7
02-01-10 21:00,290.4,11.7
02-01-10 21:15,291.5,11.7
02-01-10 21:30,291.4,11.7
02-01-10 21:45,291.1,11.7
02-01-10 22:00,285.8,11.7
02-01-10 22:15,283.6,11.1
02-01-10 22:30,284.7,11.1
02-01-10 22:45,277.6,11.1
02-01-10 23:00,277.8,11.1
02-01-10 23:15,191.7,11.1
02-01-10 23:30,195.1,11.1
02-01-10 23:45,155.4,11.1
02-02-10 0:00,156.5,11.1
02-02-10 0:15,152.4,10.6
02-02-10 0:30,155.7,10.6
02-02-10 0:45,150.2,10.6
02-02-10 1:00,157.1,10.6
02-02-10 1:15,156.3,10
02-02-10 1:30,147.6,10
02-02-10 1:45,143.8,10
02-02-10 2:00,158.4,10
02-02-10 2:15,155,10
02-02-10 2:30,152.9,10
02-02-10 2:45,152.2,10
